Source,Target,Type,Id,Label
"BQ","GI","Undirected","85","4.8.7"
"GI","MA","Undirected","86","4.8.7"
"CR","MA","Undirected","87","4.9.2"
"EP","MA","Undirected","88","4.9.2"
"MM","PL","Undirected","89","4.9.3"
"MM","MU","Undirected","90","4.9.3"
"MU","MW","Undirected","91","4.9.3"
"GN","MM","Undirected","92","4.9.3"
"GA","GS","Undirected","93","4.11.1"
"RP","TC","Undirected","94","4.11.2"
"GA","RP","Undirected","95","4.11.2"
"GA","TC","Undirected","96","4.11.2"
"RP","TC","Undirected","97","4.11.2"
"GA","RP","Undirected","98","4.11.2"
"BG","OS","Undirected","99","4.11.3"
"BG","GA","Undirected","100","4.11.3"
"CM","GA","Undirected","101","4.11.4"
"CM","CR","Undirected","102","4.11.4"
"BA","CM","Undirected","103","4.11.4"
"CR","GA","Undirected","104","4.11.4"
"BA","GA","Undirected","105","4.11.4"
"BA","CR","Undirected","106","4.11.4"
"CM","CR","Undirected","107","4.11.5"
"BA","CM","Undirected","108","4.11.5"
"CM","MM","Undirected","109","4.11.5"
"BA","CR","Undirected","110","4.11.5"
"CR","MM","Undirected","111","4.11.5"
"BA","MM","Undirected","112","4.11.5"
"CR","EN","Undirected","113","4.11.6"
"CM","CR","Undirected","114","4.11.6"
"CR","JA","Undirected","115","4.11.6"
"CM","EN","Undirected","116","4.11.6"
"EN","JA","Undirected","117","4.11.6"
"CM","JA","Undirected","118","4.11.6"
"CR","CW","Undirected","119","4.11.6"
"CR","EP","Undirected","120","4.11.6"
"HL","ML","Undirected","121","4.12.1"
"GB","HL","Undirected","122","4.12.1"
"GB","ML","Undirected","123","4.12.1"
"BO","JO","Undirected","124","4.12.2"
"BO","ML","Undirected","125","4.12.2"
"BO","GB","Undirected","126","4.12.2"
"JO","ML","Undirected","127","4.12.2"
"GB","JO","Undirected","128","4.12.2"
"GB","ML","Undirected","129","4.12.2"
"BO","GT","Undirected","130","4.12.2"
"GT","JO","Undirected","131","4.12.2"
"BO","JO","Undirected","132","4.12.2"
"BO","NA","Undirected","133","4.12.2"
"GT","HL","Undirected","134","4.12.2"
"JO","ML","Undirected","135","4.12.2"
"GB","JO","Undirected","136","4.12.2"
"GB","ML","Undirected","137","4.12.2"
"BO","CR","Undirected","138","4.12.2"
"BO","JO","Undirected","139","4.12.3"
"BO","CR","Undirected","140","4.12.3"
"CR","JO","Undirected","141","4.12.3"
"BA","GA","Undirected","142","4.12.3"
"EN","FE","Undirected","143","4.12.3"
"EN","ML","Undirected","144","4.12.3"
"EN","GB","Undirected","145","4.12.3"
"FE","ML","Undirected","146","4.12.3"
"FE","GB","Undirected","147","4.12.3"
"GB","ML","Undirected","148","4.12.3"
"GT","JO","Undirected","149","4.12.3"
"CR","GT","Undirected","150","4.12.3"
"GR","ML","Undirected","151","4.12.3"
"EN","GT","Undirected","152","4.12.3"
"BA","CR","Undirected","153","4.12.4"
"BA","HL","Undirected","154","4.12.4"
"CR","HL","Undirected","155","4.12.4"
"CM","EN","Undirected","156","4.12.4"
"CR","EN","Undirected","157","4.12.4"
"CM","CR","Undirected","158","4.12.4"
"HL","ML","Undirected","159","4.12.4"
"GB","HL","Undirected","160","4.12.4"
"GB","ML","Undirected","161","4.12.4"
"CM","GA","Undirected","162","4.12.4"
"EN","GA","Undirected","163","4.12.4"
"CM","EN","Undirected","164","4.12.4"
"DN","GA","Undirected","165","4.12.4"
"CR","EN","Undirected","166","4.12.5"
"CM","EN","Undirected","167","4.12.6"
"CR","EN","Undirected","168","4.12.6"
"EN","JP","Undirected","169","4.12.6"
"EN","FE","Undirected","170","4.12.6"
"BO","EN","Undirected","171","4.12.6"
"EN","JO","Undirected","172","4.12.6"
"BA","EN","Undirected","173","4.12.6"
"CM","CR","Undirected","174","4.12.6"
"CM","JP","Undirected","175","4.12.6"
"CM","FE","Undirected","176","4.12.6"
"BO","CM","Undirected","177","4.12.6"
"CM","JO","Undirected","178","4.12.6"
"BA","CM","Undirected","179","4.12.6"
"CR","JP","Undirected","180","4.12.6"
"CR","FE","Undirected","181","4.12.6"
"BO","CR","Undirected","182","4.12.6"
"CR","JO","Undirected","183","4.12.6"
"BA","CR","Undirected","184","4.12.6"
"FE","JP","Undirected","185","4.12.6"
"BO","JP","Undirected","186","4.12.6"
"JO","JP","Undirected","187","4.12.6"
"BA","JP","Undirected","188","4.12.6"
"BO","FE","Undirected","189","4.12.6"
"FE","JO","Undirected","190","4.12.6"
"BA","FE","Undirected","191","4.12.6"
"BO","JO","Undirected","192","4.12.6"
"BA","BO","Undirected","193","4.12.6"
"BA","JO","Undirected","194","4.12.6"
"EN","JA","Undirected","195","4.12.7"
"GA","JA","Undirected","196","4.12.7"
"EN","JA","Undirected","197","4.12.7"
"EN","QU","Undirected","198","4.12.8"
"CM","EN","Undirected","199","4.12.8"
"EN","JP","Undirected","200","4.12.8"
"CM","JP","Undirected","201","4.12.8"
"CM","EN","Undirected","202","4.14.1"
"EN","GA","Undirected","203","4.14.1"
"CM","GA","Undirected","204","4.14.1"
"CM","EN","Undirected","205","4.14.1"
"CR","EN","Undirected","206","4.14.1"
"BO","EN","Undirected","207","4.14.1"
"EN","JO","Undirected","208","4.14.1"
"BA","EN","Undirected","209","4.14.1"
"EN","GA","Undirected","210","4.14.1"
"EN","FE","Undirected","211","4.14.1"
"EN","MM","Undirected","212","4.14.1"
"EN","GV","Undirected","213","4.14.1"
"CM","CR","Undirected","214","4.14.1"
"BO","CM","Undirected","215","4.14.1"
"CM","JO","Undirected","216","4.14.1"
"BA","CM","Undirected","217","4.14.1"
"CM","GA","Undirected","218","4.14.1"
"CM","FE","Undirected","219","4.14.1"
"CM","MM","Undirected","220","4.14.1"
"CM","GV","Undirected","221","4.14.1"
"BO","CR","Undirected","222","4.14.1"
"CR","JO","Undirected","223","4.14.1"
"BA","CR","Undirected","224","4.14.1"
"CR","GA","Undirected","225","4.14.1"
"CR","FE","Undirected","226","4.14.1"
"CR","MM","Undirected","227","4.14.1"
"CR","GV","Undirected","228","4.14.1"
"BO","JO","Undirected","229","4.14.1"
"BA","BO","Undirected","230","4.14.1"
"BO","GA","Undirected","231","4.14.1"
"BO","FE","Undirected","232","4.14.1"
"BO","MM","Undirected","233","4.14.1"
"BO","GV","Undirected","234","4.14.1"
"BA","JO","Undirected","235","4.14.1"
"GA","JO","Undirected","236","4.14.1"
"FE","JO","Undirected","237","4.14.1"
"JO","MM","Undirected","238","4.14.1"
"GV","JO","Undirected","239","4.14.1"
"BA","GA","Undirected","240","4.14.1"
"BA","FE","Undirected","241","4.14.1"
"BA","MM","Undirected","242","4.14.1"
"BA","GV","Undirected","243","4.14.1"
"FE","GA","Undirected","244","4.14.1"
"GA","MM","Undirected","245","4.14.1"
"GA","GV","Undirected","246","4.14.1"
"FE","MM","Undirected","247","4.14.1"
"FE","GV","Undirected","248","4.14.1"
"GV","MM","Undirected","249","4.14.1"
"EN","JA","Undirected","250","4.14.3"
"CR","EN","Undirected","251","4.14.3"
"CR","JP","Undirected","252","4.14.3"
"EN","JP","Undirected","253","4.14.3"
"CM","JO","Undirected","254","4.14.3"
"BA","CM","Undirected","255","4.14.3"
"BO","CM","Undirected","256","4.14.3"
"CM","GA","Undirected","257","4.14.3"
"CM","MA","Undirected","258","4.14.3"
"CM","GV","Undirected","259","4.14.3"
"BA","JO","Undirected","260","4.14.3"
"BO","JO","Undirected","261","4.14.3"
"GA","JO","Undirected","262","4.14.3"
"JO","MA","Undirected","263","4.14.3"
"GV","JO","Undirected","264","4.14.3"
"BA","BO","Undirected","265","4.14.3"
"BA","GA","Undirected","266","4.14.3"
"BA","MA","Undirected","267","4.14.3"
"BA","GV","Undirected","268","4.14.3"
"BO","GA","Undirected","269","4.14.3"
"BO","MA","Undirected","270","4.14.3"
"BO","GV","Undirected","271","4.14.3"
"GA","MA","Undirected","272","4.14.3"
"GA","GV","Undirected","273","4.14.3"
"GV","MA","Undirected","274","4.14.3"
"GV","MA","Undirected","275","4.14.4"
"CR","MA","Undirected","276","4.14.5"
"CM","MA","Undirected","277","4.14.5"
"BO","MA","Undirected","278","4.14.5"
"GA","MA","Undirected","279","4.14.5"
"EN","MA","Undirected","280","4.14.5"
"CM","CR","Undirected","281","4.14.5"
"BO","CR","Undirected","282","4.14.5"
"CR","GA","Undirected","283","4.14.5"
"CR","EN","Undirected","284","4.14.5"
"BO","CM","Undirected","285","4.14.5"
"CM","GA","Undirected","286","4.14.5"
"CM","EN","Undirected","287","4.14.5"
"BO","GA","Undirected","288","4.14.5"
"BO","EN","Undirected","289","4.14.5"
"EN","GA","Undirected","290","4.14.5"
"EN","JA","Undirected","291","4.14.5"
"EP","MA","Undirected","292","4.14.6"
"GA","MA","Undirected","293","4.14.7"
"CO","JA","Undirected","294","4.15.1"
"JA","TS","Undirected","295","4.15.1"
"CO","TS","Undirected","296","4.15.1"
"JV","TS","Undirected","297","4.15.1"
"GA","JV","Undirected","298","4.15.2"
"DR","GA","Undirected","299","4.15.4"
"GA","SI","Undirected","300","4.15.4"
