Id,Label,name,description,ebcU,fgcU,wtc4U,wtc5U,wtc6U,sgcU,infU,louU,optU,eigU,ebcW,fgcW,wtc4W,wtc5W,wtc6W,sgcW,infW,louW,optW,eigW,ebcUcolor,fgcUcolor,wtc4Ucolor,wtc5Ucolor,wtc6Ucolor,sgcUcolor,infUcolor,louUcolor,optUcolor,eigUcolor,ebcWcolor,fgcWcolor,wtc4Wcolor,wtc5Wcolor,wtc6Wcolor,sgcWcolor,infWcolor,louWcolor,optWcolor,eigWcolor
10.0,Brujon,BJ,"Brujon, criminal, associate of Patron-Minette",2.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,#65C3CC,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#7DA5E0,#67D1AC,#7DA5E0,#E47E64,#E57A96,#DD8F39,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#DA73CF,#67D1AC,#7DA5E0,#E47E64,#E57A96
11.0,Babet's girlfriend,BF,Babet's girlfriend,3.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,4.0,3.0,#DE9159,#CBBF54,#CBBF54,#E57A96,#86A1E0,#7DA5E0,#E0884C,#CDBA54,#CDBA54,#E57A96,#E05BE0,#CBBF54,#CBBF54,#E57A96,#86A1E0,#DA73CF,#E0884C,#CDBA54,#CDBA54,#E57A96
12.0,Eponine,EP,"Eponine, daughter of the Th√©nardiers",2.0,4.0,4.0,6.0,6.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,2.0,2.0,4.0,#65C3CC,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#DA73CF,#E57A96,#71CF9F,#71CF9F,#E0884C,#DD8F39,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#E47E64,#E57A96,#71CF9F,#71CF9F,#E0884C
13.0,Marius,MA,Marius,1.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,2.0,4.0,6.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,#CF7BCE,#E48063,#79D269,#E0884C,#D86CDC,#DA73CF,#E57A96,#71CF9F,#71CF9F,#E0884C,#C1E243,#E48063,#79D269,#E0884C,#D86CDC,#E47E64,#E57A96,#71CF9F,#71CF9F,#E0884C
14.0,Cosette,CO,"Cosette, daughter of Fantine",1.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,2.0,4.0,7.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,#CF7BCE,#E48063,#79D269,#E0884C,#D86CDC,#DA73CF,#E57A96,#71CF9F,#71CF9F,#E0884C,#D3BD3E,#E48063,#79D269,#E0884C,#D86CDC,#E47E64,#E57A96,#71CF9F,#71CF9F,#E0884C
15.0,Jean Valjean,JV,Jean Valjean,2.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,2.0,4.0,8.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,#65C3CC,#E48063,#79D269,#E0884C,#D86CDC,#DA73CF,#E57A96,#71CF9F,#71CF9F,#E0884C,#9FC266,#E48063,#79D269,#E0884C,#D86CDC,#E47E64,#E57A96,#71CF9F,#71CF9F,#E0884C
16.0,M. Mabeuf,MM,"M. Mabeuf, warden of St. Sulpice, bibliophile",1.0,2.0,3.0,2.0,3.0,6.0,1.0,5.0,5.0,1.0,9.0,2.0,3.0,2.0,3.0,4.0,1.0,5.0,5.0,1.0,#CF7BCE,#79D269,#E48063,#67D1AC,#E57A96,#83D64E,#86A1E0,#DA73CF,#DA73CF,#86A1E0,#CEB16E,#79D269,#E48063,#67D1AC,#E57A96,#CDBA54,#86A1E0,#DA73CF,#DA73CF,#86A1E0
17.0,Gavroche,GA,"Gavroche, son of the Th√©nardiers",1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,1.0,10.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,4.0,1.0,#CF7BCE,#68BDD5,#79D269,#86A1E0,#67D1AC,#E47E64,#86A1E0,#CDBA54,#CDBA54,#86A1E0,#9489E7,#68BDD5,#79D269,#86A1E0,#67D1AC,#83D64E,#86A1E0,#CDBA54,#CDBA54,#86A1E0
18.0,Magnon,MN,"Magnon, servant of Gillenormand",3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,1.0,6.0,4.0,4.0,4.0,3.0,#DE9159,#CBBF54,#CBBF54,#E57A96,#86A1E0,#E47E64,#E0884C,#CDBA54,#CDBA54,#E57A96,#E05BE0,#CBBF54,#CBBF54,#E57A96,#86A1E0,#83D64E,#E0884C,#CDBA54,#CDBA54,#E57A96
19.0,M. Gillenormand,GI,"M. Gillenormand, Marius's grandfather",3.0,1.0,1.0,7.0,7.0,3.0,6.0,4.0,4.0,5.0,11.0,1.0,1.0,7.0,7.0,6.0,6.0,4.0,4.0,5.0,#DE9159,#68BDD5,#68BDD5,#D1CE3F,#D1CE3F,#E47E64,#B6BC6B,#CDBA54,#CDBA54,#D86CDC,#5ED4CD,#68BDD5,#68BDD5,#D1CE3F,#D1CE3F,#83D64E,#B6BC6B,#CDBA54,#CDBA54,#D86CDC
20.0,Older child,XA,"Older Child, son of Th√©nardier, raised by Magnon",3.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,1.0,6.0,4.0,4.0,4.0,5.0,#DE9159,#68BDD5,#68BDD5,#E57A96,#86A1E0,#E47E64,#E0884C,#CDBA54,#CDBA54,#D86CDC,#E05BE0,#68BDD5,#68BDD5,#E57A96,#86A1E0,#83D64E,#E0884C,#CDBA54,#CDBA54,#D86CDC
21.0,Thénardier,TH,"Th√©nardier, innkeeper in Montfermeil, aka Jondrette",2.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,#65C3CC,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#7DA5E0,#67D1AC,#7DA5E0,#E47E64,#E57A96,#DD8F39,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#DA73CF,#67D1AC,#7DA5E0,#E47E64,#E57A96
22.0,Paris barber,BG,Barber encountered by Gavroche,3.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,1.0,6.0,4.0,4.0,4.0,5.0,#DE9159,#68BDD5,#68BDD5,#E57A96,#86A1E0,#E47E64,#E0884C,#CDBA54,#CDBA54,#D86CDC,#E05BE0,#68BDD5,#68BDD5,#E57A96,#86A1E0,#83D64E,#E0884C,#CDBA54,#CDBA54,#D86CDC
23.0,Paris baker,BK,"Baker, visited by Gavroche",1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,10.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,4.0,2.0,#CF7BCE,#68BDD5,#79D269,#86A1E0,#67D1AC,#E47E64,#86A1E0,#CDBA54,#CDBA54,#67D1AC,#9489E7,#68BDD5,#79D269,#86A1E0,#67D1AC,#83D64E,#86A1E0,#CDBA54,#CDBA54,#67D1AC
24.0,Gueulemer,GU,"Gueulemer, member of Patron-Minette",2.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,#65C3CC,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#7DA5E0,#67D1AC,#7DA5E0,#E47E64,#E57A96,#DD8F39,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#DA73CF,#67D1AC,#7DA5E0,#E47E64,#E57A96
25.0,Montparnasse,MO,"Montparnasse, member of Patron-Minette",2.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,#65C3CC,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#7DA5E0,#67D1AC,#7DA5E0,#E47E64,#E57A96,#DD8F39,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#DA73CF,#67D1AC,#7DA5E0,#E47E64,#E57A96
26.0,Claquesous,QU,"Claquesous, member of Patron-Minette,aka Le Cabuc",2.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,#65C3CC,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#7DA5E0,#67D1AC,#7DA5E0,#E47E64,#E57A96,#DD8F39,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#DA73CF,#67D1AC,#7DA5E0,#E47E64,#E57A96
27.0,Basque,BQ,"Basque, manservant to Gillenormand",3.0,1.0,1.0,7.0,7.0,3.0,6.0,4.0,4.0,5.0,11.0,1.0,1.0,7.0,7.0,6.0,6.0,4.0,4.0,5.0,#DE9159,#68BDD5,#68BDD5,#D1CE3F,#D1CE3F,#E47E64,#B6BC6B,#CDBA54,#CDBA54,#D86CDC,#5ED4CD,#68BDD5,#68BDD5,#D1CE3F,#D1CE3F,#83D64E,#B6BC6B,#CDBA54,#CDBA54,#D86CDC
28.0,Minister of agriculture,MU,Minister of agriculture,4.0,5.0,5.0,5.0,4.0,6.0,8.0,5.0,5.0,8.0,12.0,5.0,5.0,5.0,4.0,4.0,8.0,5.0,5.0,8.0,#99D05F,#D07AD3,#D07AD3,#D86CDC,#E0884C,#83D64E,#72D553,#DA73CF,#DA73CF,#72D553,#71AADE,#D07AD3,#D07AD3,#D86CDC,#E0884C,#CDBA54,#72D553,#DA73CF,#DA73CF,#72D553
29.0,Gardener,GN,"Gardener, encountered by Mabeuf",1.0,2.0,3.0,2.0,3.0,6.0,1.0,5.0,5.0,2.0,9.0,2.0,3.0,2.0,3.0,4.0,1.0,5.0,5.0,2.0,#CF7BCE,#79D269,#E48063,#67D1AC,#E57A96,#83D64E,#86A1E0,#DA73CF,#DA73CF,#67D1AC,#CEB16E,#79D269,#E48063,#67D1AC,#E57A96,#CDBA54,#86A1E0,#DA73CF,#DA73CF,#67D1AC
30.0,Ragpicker,RP,Ragpicker,1.0,1.0,2.0,1.0,2.0,3.0,7.0,4.0,4.0,6.0,10.0,1.0,2.0,1.0,2.0,6.0,7.0,4.0,4.0,6.0,#CF7BCE,#68BDD5,#79D269,#86A1E0,#67D1AC,#E47E64,#D1CE3F,#CDBA54,#CDBA54,#B6BC6B,#9489E7,#68BDD5,#79D269,#86A1E0,#67D1AC,#83D64E,#D1CE3F,#CDBA54,#CDBA54,#B6BC6B
31.0,Mme Hucheloup,HL,"Mme Hucheloup, keeper of Corinth Inn",1.0,2.0,3.0,2.0,3.0,4.0,5.0,6.0,6.0,1.0,13.0,2.0,3.0,2.0,3.0,1.0,5.0,6.0,6.0,1.0,#CF7BCE,#79D269,#E48063,#67D1AC,#E57A96,#CDBA54,#D86CDC,#83D64E,#83D64E,#86A1E0,#EF6443,#79D269,#E48063,#67D1AC,#E57A96,#7DA5E0,#D86CDC,#83D64E,#83D64E,#86A1E0
32.0,Gibolette,GB,"Gibolette, servant in Corinth Inn",1.0,2.0,3.0,2.0,3.0,4.0,5.0,6.0,6.0,1.0,13.0,2.0,3.0,2.0,3.0,1.0,5.0,6.0,6.0,1.0,#CF7BCE,#79D269,#E48063,#67D1AC,#E57A96,#CDBA54,#D86CDC,#83D64E,#83D64E,#86A1E0,#EF6443,#79D269,#E48063,#67D1AC,#E57A96,#7DA5E0,#D86CDC,#83D64E,#83D64E,#86A1E0
33.0,Grantaire,GT,"Grantaire, Friends of the ABC skeptic",1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,#CF7BCE,#79D269,#E48063,#67D1AC,#E57A96,#71CF9F,#86A1E0,#E47E64,#7DA5E0,#86A1E0,#67CE8B,#79D269,#E48063,#67D1AC,#E57A96,#71CF9F,#86A1E0,#E47E64,#7DA5E0,#86A1E0
34.0,Dandy,DN,Dandy near the barricade,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,10.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,4.0,2.0,#CF7BCE,#68BDD5,#79D269,#86A1E0,#67D1AC,#E47E64,#86A1E0,#CDBA54,#CDBA54,#67D1AC,#9489E7,#68BDD5,#79D269,#86A1E0,#67D1AC,#83D64E,#86A1E0,#CDBA54,#CDBA54,#67D1AC
35.0,"Porter, barricade",PC,Porter shot at the barricade by Le Cabuc,2.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,#65C3CC,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#7DA5E0,#67D1AC,#7DA5E0,#E47E64,#E57A96,#DD8F39,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#DA73CF,#67D1AC,#7DA5E0,#E47E64,#E57A96
36.0,Government troops,GV,Government troops,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,#CF7BCE,#79D269,#E48063,#67D1AC,#E57A96,#71CF9F,#86A1E0,#E47E64,#7DA5E0,#86A1E0,#D78DCD,#79D269,#E48063,#67D1AC,#E57A96,#71CF9F,#86A1E0,#E47E64,#7DA5E0,#86A1E0
37.0,Javert,JA,"Javert, police officer",1.0,3.0,2.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,3.0,1.0,2.0,2.0,1.0,#CF7BCE,#E48063,#79D269,#E0884C,#D86CDC,#DA73CF,#86A1E0,#71CF9F,#71CF9F,#86A1E0,#ED6095,#E48063,#79D269,#E0884C,#D86CDC,#E47E64,#86A1E0,#71CF9F,#71CF9F,#86A1E0
38.0,Drunk coachman,DR,Drunk Auvergnat coachman,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,10.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,4.0,2.0,#CF7BCE,#68BDD5,#79D269,#86A1E0,#67D1AC,#E47E64,#86A1E0,#CDBA54,#CDBA54,#67D1AC,#9489E7,#68BDD5,#79D269,#86A1E0,#67D1AC,#83D64E,#86A1E0,#CDBA54,#CDBA54,#67D1AC
39.0,Prouvaire,JP,"Prouvaire, member Friends of the ABC",1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,#CF7BCE,#79D269,#E48063,#67D1AC,#E57A96,#71CF9F,#86A1E0,#E47E64,#7DA5E0,#86A1E0,#D78DCD,#79D269,#E48063,#67D1AC,#E57A96,#71CF9F,#86A1E0,#E47E64,#7DA5E0,#86A1E0
40.0,"Guard, La Force",GF,"Guard, La Force prison",2.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,#65C3CC,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#7DA5E0,#67D1AC,#7DA5E0,#E47E64,#E57A96,#DD8F39,#CBBF54,#CBBF54,#B6BC6B,#B6BC6B,#DA73CF,#67D1AC,#7DA5E0,#E47E64,#E57A96
41.0,Toussaint,TS,"Toussaint, servant of Valjean at Rue Plumet",1.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,#CF7BCE,#E48063,#79D269,#E0884C,#D86CDC,#DA73CF,#E57A96,#71CF9F,#71CF9F,#E0884C,#ED6095,#E48063,#79D269,#E0884C,#D86CDC,#E47E64,#E57A96,#71CF9F,#71CF9F,#E0884C
42.0,"Porter, r. de l'Ouest",PS,"Porter, rue de l'Ouest",2.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,2.0,4.0,8.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,#65C3CC,#E48063,#79D269,#E0884C,#D86CDC,#DA73CF,#E57A96,#71CF9F,#71CF9F,#E0884C,#9FC266,#E48063,#79D269,#E0884C,#D86CDC,#E47E64,#E57A96,#71CF9F,#71CF9F,#E0884C
43.0,Mother Plutarch,PL,"Mother Plutarch, housekeeper of M. Mabeuf",1.0,2.0,3.0,2.0,3.0,6.0,1.0,5.0,5.0,7.0,9.0,2.0,3.0,2.0,3.0,4.0,1.0,5.0,5.0,7.0,#CF7BCE,#79D269,#E48063,#67D1AC,#E57A96,#83D64E,#86A1E0,#DA73CF,#DA73CF,#D1CE3F,#CEB16E,#79D269,#E48063,#67D1AC,#E57A96,#CDBA54,#86A1E0,#DA73CF,#DA73CF,#D1CE3F
44.0,Th√©odule,TG,"Lieutenant Th√©odule Gillenormand, grandnephew of Gillenormand",1.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,2.0,4.0,7.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,#CF7BCE,#E48063,#79D269,#E0884C,#D86CDC,#DA73CF,#E57A96,#71CF9F,#71CF9F,#E0884C,#D3BD3E,#E48063,#79D269,#E0884C,#D86CDC,#E47E64,#E57A96,#71CF9F,#71CF9F,#E0884C
45.0,Mme Th√©nardier,TM,"Madame Th√©nardier, wife of Th√©nardier",3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,1.0,6.0,4.0,4.0,4.0,3.0,#DE9159,#CBBF54,#CBBF54,#E57A96,#86A1E0,#E47E64,#E0884C,#CDBA54,#CDBA54,#E57A96,#E05BE0,#CBBF54,#CBBF54,#E57A96,#86A1E0,#83D64E,#E0884C,#CDBA54,#CDBA54,#E57A96
46.0,Younger child,XB,"Younger Child, son of Th√©nardier, raised by Magnon",3.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,1.0,6.0,4.0,4.0,4.0,5.0,#DE9159,#68BDD5,#68BDD5,#E57A96,#86A1E0,#E47E64,#E0884C,#CDBA54,#CDBA54,#D86CDC,#E05BE0,#68BDD5,#68BDD5,#E57A96,#86A1E0,#83D64E,#E0884C,#CDBA54,#CDBA54,#D86CDC
47.0,Poor girl,GL,"Poor girl, helped by Gavroche",1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,10.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,4.0,2.0,#CF7BCE,#68BDD5,#79D269,#86A1E0,#67D1AC,#E47E64,#86A1E0,#CDBA54,#CDBA54,#67D1AC,#9489E7,#68BDD5,#79D269,#86A1E0,#67D1AC,#83D64E,#86A1E0,#CDBA54,#CDBA54,#67D1AC
48.0,Mlle Gillenormand,MG,"Mlle Gillenormand, unmarried daughter of Gillenormand",3.0,1.0,1.0,7.0,7.0,3.0,6.0,4.0,4.0,5.0,11.0,1.0,1.0,7.0,7.0,6.0,6.0,4.0,4.0,5.0,#DE9159,#68BDD5,#68BDD5,#D1CE3F,#D1CE3F,#E47E64,#B6BC6B,#CDBA54,#CDBA54,#D86CDC,#5ED4CD,#68BDD5,#68BDD5,#D1CE3F,#D1CE3F,#83D64E,#B6BC6B,#CDBA54,#CDBA54,#D86CDC
49.0,Minister's wife,MW,Minister of agriculture's wife,4.0,5.0,5.0,5.0,4.0,6.0,8.0,5.0,5.0,8.0,12.0,5.0,5.0,5.0,4.0,4.0,8.0,5.0,5.0,8.0,#99D05F,#D07AD3,#D07AD3,#D86CDC,#E0884C,#83D64E,#72D553,#DA73CF,#DA73CF,#72D553,#71AADE,#D07AD3,#D07AD3,#D86CDC,#E0884C,#CDBA54,#72D553,#DA73CF,#DA73CF,#72D553
50.0,Secondhand dealer,GS,Secondhand dealer from whom Gavroche 'borrows' a pistol,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,10.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,4.0,2.0,#CF7BCE,#68BDD5,#79D269,#86A1E0,#67D1AC,#E47E64,#86A1E0,#CDBA54,#CDBA54,#67D1AC,#9489E7,#68BDD5,#79D269,#86A1E0,#67D1AC,#83D64E,#86A1E0,#CDBA54,#CDBA54,#67D1AC
51.0,Three concierges,TC,"Three concierges, met by Gvaroche",1.0,1.0,2.0,1.0,2.0,3.0,7.0,4.0,4.0,6.0,10.0,1.0,2.0,1.0,2.0,6.0,7.0,4.0,4.0,6.0,#CF7BCE,#68BDD5,#79D269,#86A1E0,#67D1AC,#E47E64,#D1CE3F,#CDBA54,#CDBA54,#B6BC6B,#9489E7,#68BDD5,#79D269,#86A1E0,#67D1AC,#83D64E,#D1CE3F,#CDBA54,#CDBA54,#B6BC6B
52.0,Old soldier,OS,Old soldier at barbershop,3.0,1.0,1.0,8.0,8.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,8.0,8.0,6.0,4.0,4.0,4.0,5.0,#DE9159,#68BDD5,#68BDD5,#72D553,#72D553,#E47E64,#E0884C,#CDBA54,#CDBA54,#D86CDC,#E05BE0,#68BDD5,#68BDD5,#72D553,#72D553,#83D64E,#E0884C,#CDBA54,#CDBA54,#D86CDC
53.0,"Concierge, Verrerie",CW,"Concierge, rue de la Verrerie",1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,#CF7BCE,#79D269,#E48063,#67D1AC,#E57A96,#71CF9F,#86A1E0,#E47E64,#7DA5E0,#86A1E0,#DD8B80,#79D269,#E48063,#67D1AC,#E57A96,#71CF9F,#86A1E0,#E47E64,#7DA5E0,#86A1E0
54.0,Matelotte,ML,"Matelotte, a servant at the Corinth Inn",1.0,2.0,3.0,2.0,3.0,4.0,5.0,6.0,6.0,1.0,13.0,2.0,3.0,2.0,3.0,1.0,5.0,6.0,6.0,1.0,#CF7BCE,#79D269,#E48063,#67D1AC,#E57A96,#CDBA54,#D86CDC,#83D64E,#83D64E,#86A1E0,#EF6443,#79D269,#E48063,#67D1AC,#E57A96,#7DA5E0,#D86CDC,#83D64E,#83D64E,#86A1E0
